feature_name,importance_gain,importance_split
diff_B_41_last,0.0,0.0
diff_B_39_sum,0.0,0.0
diff_B_39_std,0.0,0.0
diff_B_8_last,0.0,0.0
diff_B_8_mean,0.0,0.0
diff_B_8_sum,0.0,0.0
diff_B_39_min,0.0,0.0
diff_B_39_mean,0.0,0.0
diff_B_39_max,0.0,0.0
diff_B_39_last,0.0,0.0
diff_D_103_last,0.0,0.0
diff_D_103_max,0.0,0.0
diff_D_111_min,0.0,0.0
diff_D_111_std,0.0,0.0
diff_D_111_sum,0.0,0.0
diff_D_130_mean,0.0,0.0
diff_D_130_sum,0.0,0.0
diff_D_131_last,0.0,0.0
diff_D_131_sum,0.0,0.0
diff_D_132_max,0.0,0.0
diff_D_133_last,0.0,0.0
diff_D_133_mean,0.0,0.0
diff_D_133_min,0.0,0.0
diff_D_133_std,0.0,0.0
diff_D_133_sum,0.0,0.0
diff_D_134_last,0.0,0.0
diff_D_134_max,0.0,0.0
diff_D_134_mean,0.0,0.0
diff_D_134_min,0.0,0.0
diff_D_134_sum,0.0,0.0
diff_D_135_last,0.0,0.0
diff_D_135_max,0.0,0.0
diff_D_135_mean,0.0,0.0
diff_D_135_min,0.0,0.0
diff_D_135_sum,0.0,0.0
diff_D_136_last,0.0,0.0
diff_D_136_max,0.0,0.0
diff_D_130_min,0.0,0.0
diff_D_130_max,0.0,0.0
diff_D_112_last,0.0,0.0
diff_D_130_last,0.0,0.0
diff_D_113_last,0.0,0.0
diff_B_36_min,0.0,0.0
diff_B_36_mean,0.0,0.0
diff_B_36_max,0.0,0.0
diff_B_36_last,0.0,0.0
diff_B_33_last,0.0,0.0
diff_D_123_last,0.0,0.0
diff_D_123_max,0.0,0.0
diff_D_123_sum,0.0,0.0
diff_B_32_sum,0.0,0.0
diff_D_125_last,0.0,0.0
diff_D_125_sum,0.0,0.0
diff_D_127_last,0.0,0.0
diff_D_127_mean,0.0,0.0
diff_D_127_sum,0.0,0.0
diff_D_128_last,0.0,0.0
diff_D_129_last,0.0,0.0
diff_D_129_max,0.0,0.0
diff_D_129_mean,0.0,0.0
diff_D_129_std,0.0,0.0
diff_D_129_sum,0.0,0.0
diff_D_83_min,0.0,0.0
diff_D_83_sum,0.0,0.0
diff_D_84_last,0.0,0.0
diff_R_4_mean,0.0,0.0
diff_R_26_sum,0.0,0.0
diff_R_27_last,0.0,0.0
diff_R_28_last,0.0,0.0
diff_R_28_max,0.0,0.0
diff_R_28_mean,0.0,0.0
diff_R_28_min,0.0,0.0
diff_R_28_std,0.0,0.0
diff_R_28_sum,0.0,0.0
diff_R_2_last,0.0,0.0
diff_R_4_last,0.0,0.0
diff_R_4_min,0.0,0.0
diff_D_84_mean,0.0,0.0
diff_R_4_sum,0.0,0.0
diff_R_5_last,0.0,0.0
diff_R_5_mean,0.0,0.0
diff_R_5_sum,0.0,0.0
diff_R_6_last,0.0,0.0
diff_R_6_mean,0.0,0.0
diff_R_6_sum,0.0,0.0
diff_R_7_last,0.0,0.0
diff_R_7_max,0.0,0.0
diff_R_7_mean,0.0,0.0
diff_R_26_min,0.0,0.0
diff_R_25_sum,0.0,0.0
diff_R_25_min,0.0,0.0
diff_R_25_mean,0.0,0.0
diff_R_21_sum,0.0,0.0
diff_R_22_last,0.0,0.0
diff_R_22_max,0.0,0.0
diff_R_22_mean,0.0,0.0
diff_R_22_min,0.0,0.0
diff_R_22_std,0.0,0.0
diff_R_22_sum,0.0,0.0
diff_R_23_last,0.0,0.0
diff_R_23_max,0.0,0.0
diff_R_23_mean,0.0,0.0
diff_R_23_min,0.0,0.0
diff_R_23_std,0.0,0.0
diff_R_23_sum,0.0,0.0
diff_R_24_last,0.0,0.0
diff_R_24_max,0.0,0.0
diff_R_24_mean,0.0,0.0
diff_R_24_min,0.0,0.0
diff_R_24_std,0.0,0.0
diff_R_24_sum,0.0,0.0
diff_R_25_last,0.0,0.0
diff_R_25_max,0.0,0.0
diff_R_7_min,0.0,0.0
diff_R_7_sum,0.0,0.0
diff_R_8_last,0.0,0.0
diff_S_19_min,0.0,0.0
diff_S_19_sum,0.0,0.0
diff_S_20_last,0.0,0.0
diff_S_20_max,0.0,0.0
diff_S_20_mean,0.0,0.0
diff_S_20_min,0.0,0.0
diff_S_20_sum,0.0,0.0
diff_S_26_last,0.0,0.0
diff_S_6_last,0.0,0.0
last3_B_21_max,0.0,0.0
last3_B_21_mean,0.0,0.0
last3_B_21_min,0.0,0.0
last3_B_21_std,0.0,0.0
last3_B_21_sum,0.0,0.0
last3_B_24_max,0.0,0.0
last3_B_24_mean,0.0,0.0
last3_B_24_min,0.0,0.0
last3_B_24_std,0.0,0.0
last3_B_24_sum,0.0,0.0
last3_B_26_min,0.0,0.0
last3_B_27_max,0.0,0.0
last3_B_27_mean,0.0,0.0
diff_S_19_std,0.0,0.0
diff_S_19_mean,0.0,0.0
diff_R_8_max,0.0,0.0
diff_S_19_max,0.0,0.0
diff_R_8_mean,0.0,0.0
diff_R_8_sum,0.0,0.0
diff_R_9_last,0.0,0.0
diff_R_9_max,0.0,0.0
diff_R_9_mean,0.0,0.0
diff_R_9_sum,0.0,0.0
diff_B_15_mean,0.0,0.0
diff_S_16_last,0.0,0.0
diff_S_16_max,0.0,0.0
diff_S_16_mean,0.0,0.0
diff_S_16_min,0.0,0.0
diff_S_16_sum,0.0,0.0
diff_S_17_last,0.0,0.0
diff_S_17_max,0.0,0.0
diff_S_17_mean,0.0,0.0
diff_S_17_sum,0.0,0.0
diff_S_18_last,0.0,0.0
diff_S_18_max,0.0,0.0
diff_S_18_mean,0.0,0.0
diff_S_18_sum,0.0,0.0
diff_S_19_last,0.0,0.0
diff_R_21_std,0.0,0.0
diff_R_21_min,0.0,0.0
diff_R_21_mean,0.0,0.0
diff_D_89_std,0.0,0.0
diff_D_91_last,0.0,0.0
diff_D_91_mean,0.0,0.0
diff_D_91_sum,0.0,0.0
diff_D_92_last,0.0,0.0
diff_D_92_mean,0.0,0.0
diff_D_92_min,0.0,0.0
diff_D_92_sum,0.0,0.0
diff_D_93_last,0.0,0.0
diff_D_93_max,0.0,0.0
diff_D_93_mean,0.0,0.0
diff_D_93_min,0.0,0.0
diff_D_93_std,0.0,0.0
diff_D_93_sum,0.0,0.0
diff_D_94_last,0.0,0.0
diff_D_94_max,0.0,0.0
diff_D_94_mean,0.0,0.0
diff_D_94_min,0.0,0.0
diff_D_94_std,0.0,0.0
diff_D_94_sum,0.0,0.0
diff_D_96_last,0.0,0.0
diff_D_96_max,0.0,0.0
diff_D_89_sum,0.0,0.0
diff_D_89_min,0.0,0.0
diff_D_96_min,0.0,0.0
diff_D_89_mean,0.0,0.0
diff_D_84_sum,0.0,0.0
diff_D_86_last,0.0,0.0
diff_D_86_max,0.0,0.0
diff_D_86_mean,0.0,0.0
diff_D_86_min,0.0,0.0
diff_D_86_std,0.0,0.0
diff_D_86_sum,0.0,0.0
diff_D_87_last,0.0,0.0
diff_D_87_max,0.0,0.0
diff_D_87_mean,0.0,0.0
diff_D_87_min,0.0,0.0
diff_D_87_std,0.0,0.0
diff_D_87_sum,0.0,0.0
diff_D_88_last,0.0,0.0
diff_D_88_max,0.0,0.0
diff_D_88_mean,0.0,0.0
diff_D_88_min,0.0,0.0
diff_D_88_std,0.0,0.0
diff_D_88_sum,0.0,0.0
diff_D_89_last,0.0,0.0
diff_D_89_max,0.0,0.0
diff_D_96_mean,0.0,0.0
diff_D_96_std,0.0,0.0
diff_R_21_max,0.0,0.0
diff_R_17_last,0.0,0.0
diff_R_17_mean,0.0,0.0
diff_R_17_min,0.0,0.0
diff_R_17_std,0.0,0.0
diff_R_17_sum,0.0,0.0
diff_R_18_last,0.0,0.0
diff_R_18_max,0.0,0.0
diff_R_18_mean,0.0,0.0
diff_R_18_min,0.0,0.0
diff_R_18_std,0.0,0.0
diff_R_18_sum,0.0,0.0
diff_R_19_last,0.0,0.0
diff_R_19_max,0.0,0.0
diff_R_19_mean,0.0,0.0
diff_R_19_min,0.0,0.0
diff_R_19_std,0.0,0.0
diff_R_19_sum,0.0,0.0
diff_R_20_last,0.0,0.0
diff_R_20_mean,0.0,0.0
diff_R_20_std,0.0,0.0
diff_R_20_sum,0.0,0.0
diff_R_21_last,0.0,0.0
diff_R_17_max,0.0,0.0
diff_R_15_sum,0.0,0.0
diff_D_96_sum,0.0,0.0
diff_R_15_min,0.0,0.0
diff_P_4_last,0.0,0.0
diff_R_10_mean,0.0,0.0
diff_R_11_last,0.0,0.0
diff_R_11_mean,0.0,0.0
diff_R_11_sum,0.0,0.0
diff_R_12_last,0.0,0.0
diff_R_12_mean,0.0,0.0
diff_R_12_min,0.0,0.0
diff_R_12_sum,0.0,0.0
diff_R_13_last,0.0,0.0
diff_R_13_max,0.0,0.0
diff_R_13_mean,0.0,0.0
diff_R_13_min,0.0,0.0
diff_R_13_std,0.0,0.0
diff_R_13_sum,0.0,0.0
diff_R_14_last,0.0,0.0
diff_R_14_mean,0.0,0.0
diff_R_14_std,0.0,0.0
diff_R_14_sum,0.0,0.0
diff_R_15_last,0.0,0.0
diff_R_15_mean,0.0,0.0
last3_diff_B_24_sum,0.0,0.0
last3_diff_B_26_max,0.0,0.0
last3_diff_B_26_mean,0.0,0.0
P_4_last,0.0,0.0
last6_B_32_min,0.0,0.0
last6_B_32_std,0.0,0.0
last6_B_32_sum,0.0,0.0
last6_B_33_max,0.0,0.0
last6_B_33_min,0.0,0.0
last6_B_36_max,0.0,0.0
last6_B_36_mean,0.0,0.0
last6_B_36_min,0.0,0.0
last6_B_36_std,0.0,0.0
last6_B_36_sum,0.0,0.0
last6_B_39_max,0.0,0.0
last3_oneHot_D_68_400.0_std,0.0,0.0
last6_B_39_mean,0.0,0.0
last6_B_39_min,0.0,0.0
last6_B_39_std,0.0,0.0
last6_B_39_sum,0.0,0.0
D_96_sum,0.0,0.0
D_96_std,0.0,0.0
D_96_min,0.0,0.0
D_96_mean,0.0,0.0
D_96_max,0.0,0.0
D_96_last,0.0,0.0
last6_B_32_mean,0.0,0.0
last6_B_32_max,0.0,0.0
last6_B_31_sum,0.0,0.0
last6_B_31_std,0.0,0.0
last3_oneHot_D_68_600.0_std,0.0,0.0
R_11_last,0.0,0.0
R_10_min,0.0,0.0
last6_B_21_max,0.0,0.0
last6_B_21_mean,0.0,0.0
last6_B_21_min,0.0,0.0
last6_B_21_std,0.0,0.0
last6_B_21_sum,0.0,0.0
last6_B_22_min,0.0,0.0
last6_B_24_mean,0.0,0.0
last6_B_24_min,0.0,0.0
last6_B_26_min,0.0,0.0
last6_B_27_max,0.0,0.0
last6_B_27_mean,0.0,0.0
last6_B_27_min,0.0,0.0
last6_B_27_std,0.0,0.0
last6_B_27_sum,0.0,0.0
last6_B_29_sum,0.0,0.0
last6_B_31_max,0.0,0.0
last6_B_31_mean,0.0,0.0
last6_B_31_min,0.0,0.0
D_94_sum,0.0,0.0
last6_B_41_max,0.0,0.0
last6_B_41_mean,0.0,0.0
last6_D_108_min,0.0,0.0
last6_D_108_sum,0.0,0.0
last6_D_109_max,0.0,0.0
last6_D_109_mean,0.0,0.0
last6_D_109_min,0.0,0.0
last6_D_109_std,0.0,0.0
last6_D_109_sum,0.0,0.0
last6_D_110_max,0.0,0.0
last6_D_110_mean,0.0,0.0
last6_D_110_min,0.0,0.0
last6_D_110_std,0.0,0.0
last6_D_110_sum,0.0,0.0
last6_D_111_max,0.0,0.0
last6_D_111_mean,0.0,0.0
last6_D_111_min,0.0,0.0
last6_D_111_std,0.0,0.0
last6_D_111_sum,0.0,0.0
D_89_min,0.0,0.0
D_89_mean,0.0,0.0
D_89_max,0.0,0.0
D_89_last,0.0,0.0
D_88_sum,0.0,0.0
last6_D_108_std,0.0,0.0
last6_D_108_mean,0.0,0.0
last6_B_41_min,0.0,0.0
last6_D_108_max,0.0,0.0
last6_B_41_std,0.0,0.0
last6_B_41_sum,0.0,0.0
last6_B_42_max,0.0,0.0
last6_B_42_mean,0.0,0.0
last6_B_42_min,0.0,0.0
last6_B_42_std,0.0,0.0
last6_B_42_sum,0.0,0.0
D_94_std,0.0,0.0
D_94_min,0.0,0.0
D_94_mean,0.0,0.0
D_94_max,0.0,0.0
D_94_last,0.0,0.0
D_93_sum,0.0,0.0
D_93_std,0.0,0.0
D_93_min,0.0,0.0
D_93_mean,0.0,0.0
D_93_max,0.0,0.0
D_93_last,0.0,0.0
last6_B_8_std,0.0,0.0
D_92_min,0.0,0.0
D_91_min,0.0,0.0
last3_oneHot_D_68_500.0_std,0.0,0.0
last3_oneHot_D_68_300.0_std,0.0,0.0
last3_diff_B_26_min,0.0,0.0
R_11_min,0.0,0.0
last3_diff_S_19_sum,0.0,0.0
last3_diff_S_20_max,0.0,0.0
last3_diff_S_20_mean,0.0,0.0
last3_diff_S_20_min,0.0,0.0
last3_diff_S_20_std,0.0,0.0
last3_diff_S_20_sum,0.0,0.0
R_13_last,0.0,0.0
R_12_max,0.0,0.0
last3_diff_S_6_max,0.0,0.0
R_12_last,0.0,0.0
last3_oneHot_B_30_200.0_mean,0.0,0.0
last3_oneHot_D_68_300.0_mean,0.0,0.0
last3_oneHot_B_30_200.0_std,0.0,0.0
last3_oneHot_B_30_200.0_sum,0.0,0.0
last3_oneHot_B_38_400.0_std,0.0,0.0
last3_oneHot_B_38_500.0_std,0.0,0.0
last3_oneHot_B_38_600.0_mean,0.0,0.0
last3_oneHot_B_38_600.0_std,0.0,0.0
last3_oneHot_B_38_600.0_sum,0.0,0.0
last3_oneHot_B_38_700.0_std,0.0,0.0
last3_oneHot_D_114_0.0_std,0.0,0.0
last3_oneHot_D_114_100.0_std,0.0,0.0
last3_diff_S_19_std,0.0,0.0
last3_diff_S_19_min,0.0,0.0
last3_diff_S_19_mean,0.0,0.0
last3_diff_S_19_max,0.0,0.0
last3_diff_R_9_max,0.0,0.0
last3_diff_R_9_mean,0.0,0.0
last3_diff_R_9_min,0.0,0.0
last3_diff_R_9_std,0.0,0.0
last3_diff_R_9_sum,0.0,0.0
R_13_min,0.0,0.0
last3_diff_S_16_max,0.0,0.0
last3_diff_S_16_mean,0.0,0.0
last3_diff_S_16_min,0.0,0.0
last3_diff_S_16_std,0.0,0.0
last3_diff_S_16_sum,0.0,0.0
last3_diff_S_17_max,0.0,0.0
last3_diff_S_17_mean,0.0,0.0
last3_diff_S_17_min,0.0,0.0
last3_diff_S_17_std,0.0,0.0
last3_diff_S_17_sum,0.0,0.0
last3_diff_S_18_max,0.0,0.0
last3_diff_S_18_mean,0.0,0.0
last3_diff_S_18_min,0.0,0.0
last3_diff_S_18_std,0.0,0.0
last3_diff_S_18_sum,0.0,0.0
last3_oneHot_D_116_0.0_mean,0.0,0.0
last3_oneHot_D_116_0.0_std,0.0,0.0
last3_oneHot_D_116_0.0_sum,0.0,0.0
last3_oneHot_D_63_2_std,0.0,0.0
last3_oneHot_D_63_3_std,0.0,0.0
last3_oneHot_D_63_4_mean,0.0,0.0
last3_oneHot_D_63_4_std,0.0,0.0
last3_oneHot_D_63_4_sum,0.0,0.0
last3_oneHot_D_63_5_mean,0.0,0.0
last3_oneHot_D_63_5_std,0.0,0.0
last3_oneHot_D_63_5_sum,0.0,0.0
last3_oneHot_D_64_-1_mean,0.0,0.0
last3_oneHot_D_64_-1_std,0.0,0.0
last3_oneHot_D_64_-1_sum,0.0,0.0
last3_oneHot_D_64_0_std,0.0,0.0
last3_oneHot_D_64_2_std,0.0,0.0
last3_oneHot_D_64_3_std,0.0,0.0
last3_oneHot_D_66_100.0_std,0.0,0.0
last3_oneHot_D_66_100.0_sum,0.0,0.0
last3_oneHot_D_68_100.0_mean,0.0,0.0
last3_oneHot_D_68_100.0_std,0.0,0.0
last3_oneHot_D_68_100.0_sum,0.0,0.0
last3_oneHot_D_68_200.0_mean,0.0,0.0
last3_oneHot_D_68_200.0_std,0.0,0.0
last3_oneHot_D_68_200.0_sum,0.0,0.0
last3_oneHot_D_63_2_sum,0.0,0.0
last3_oneHot_D_63_2_mean,0.0,0.0
last3_oneHot_D_116_100.0_mean,0.0,0.0
last3_oneHot_D_63_1_sum,0.0,0.0
last3_oneHot_D_116_100.0_std,0.0,0.0
last3_oneHot_D_116_100.0_sum,0.0,0.0
last3_oneHot_D_117_100.0_mean,0.0,0.0
last3_oneHot_D_117_100.0_std,0.0,0.0
last3_oneHot_D_117_100.0_sum,0.0,0.0
last3_oneHot_D_117_200.0_std,0.0,0.0
last3_oneHot_D_117_300.0_std,0.0,0.0
last3_oneHot_D_117_500.0_mean,0.0,0.0
last3_oneHot_D_117_500.0_std,0.0,0.0
last3_oneHot_D_117_600.0_std,0.0,0.0
last3_oneHot_D_120_0.0_std,0.0,0.0
last3_oneHot_D_120_100.0_std,0.0,0.0
last3_oneHot_D_126_-100.0_mean,0.0,0.0
last3_oneHot_D_126_-100.0_std,0.0,0.0
last3_oneHot_D_126_-100.0_sum,0.0,0.0
last3_oneHot_D_126_0.0_std,0.0,0.0
last3_oneHot_D_126_100.0_std,0.0,0.0
last3_oneHot_D_63_0_mean,0.0,0.0
last3_oneHot_D_63_0_std,0.0,0.0
last3_oneHot_D_63_1_mean,0.0,0.0
last3_oneHot_D_63_1_std,0.0,0.0
D_88_std,0.0,0.0
last6_D_123_max,0.0,0.0
last6_D_123_min,0.0,0.0
last6_D_89_sum,0.0,0.0
last6_D_87_sum,0.0,0.0
last6_D_88_max,0.0,0.0
last6_D_88_mean,0.0,0.0
last6_D_88_min,0.0,0.0
last6_D_88_std,0.0,0.0
last6_D_88_sum,0.0,0.0
last6_D_89_max,0.0,0.0
last6_D_89_mean,0.0,0.0
last6_D_89_min,0.0,0.0
last6_D_89_std,0.0,0.0
last6_D_91_min,0.0,0.0
last6_D_123_std,0.0,0.0
last6_D_91_sum,0.0,0.0
last6_D_92_min,0.0,0.0
last6_D_92_std,0.0,0.0
last6_D_92_sum,0.0,0.0
last6_D_93_max,0.0,0.0
last6_D_93_mean,0.0,0.0
last6_D_93_min,0.0,0.0
last6_D_93_std,0.0,0.0
last6_D_93_sum,0.0,0.0
last6_D_94_max,0.0,0.0
last6_D_87_std,0.0,0.0
last6_D_87_min,0.0,0.0
last6_D_87_mean,0.0,0.0
last6_D_87_max,0.0,0.0
last6_D_73_sum,0.0,0.0
last6_D_76_std,0.0,0.0
last6_D_78_min,0.0,0.0
last6_D_79_std,0.0,0.0
last6_D_81_max,0.0,0.0
last6_D_81_mean,0.0,0.0
last6_D_81_min,0.0,0.0
last6_D_81_std,0.0,0.0
last6_D_81_sum,0.0,0.0
last6_D_82_sum,0.0,0.0
last6_D_83_max,0.0,0.0
last6_D_83_mean,0.0,0.0
last6_D_83_min,0.0,0.0
last6_D_83_std,0.0,0.0
last6_D_83_sum,0.0,0.0
last6_D_84_min,0.0,0.0
last6_D_86_max,0.0,0.0
last6_D_86_mean,0.0,0.0
last6_D_86_min,0.0,0.0
last6_D_86_std,0.0,0.0
last6_D_86_sum,0.0,0.0
last6_D_94_mean,0.0,0.0
last6_D_94_min,0.0,0.0
last6_D_94_std,0.0,0.0
last6_R_14_sum,0.0,0.0
last6_R_15_mean,0.0,0.0
last6_R_15_min,0.0,0.0
last6_R_15_std,0.0,0.0
last6_R_15_sum,0.0,0.0
last6_R_16_min,0.0,0.0
last6_R_17_max,0.0,0.0
last6_R_17_mean,0.0,0.0
last6_R_17_min,0.0,0.0
last6_R_17_std,0.0,0.0
last6_R_17_sum,0.0,0.0
last6_R_18_max,0.0,0.0
last6_R_18_mean,0.0,0.0
last6_R_18_min,0.0,0.0
last6_R_18_std,0.0,0.0
last6_R_18_sum,0.0,0.0
last6_R_19_max,0.0,0.0
last6_R_19_mean,0.0,0.0
last6_R_19_min,0.0,0.0
last6_R_19_std,0.0,0.0
last6_R_19_sum,0.0,0.0
D_72_min,0.0,0.0
last6_R_15_max,0.0,0.0
last6_R_14_min,0.0,0.0
last6_D_94_sum,0.0,0.0
last6_R_14_max,0.0,0.0
last6_D_96_max,0.0,0.0
last6_D_96_mean,0.0,0.0
last6_D_96_min,0.0,0.0
last6_D_96_std,0.0,0.0
last6_D_96_sum,0.0,0.0
D_73_sum,0.0,0.0
D_73_std,0.0,0.0
D_73_min,0.0,0.0
D_73_mean,0.0,0.0
D_73_max,0.0,0.0
D_73_last,0.0,0.0
last6_P_4_min,0.0,0.0
last6_R_10_min,0.0,0.0
last6_R_11_min,0.0,0.0
last6_R_12_max,0.0,0.0
last6_R_12_min,0.0,0.0
last6_R_13_max,0.0,0.0
last6_R_13_mean,0.0,0.0
last6_R_13_min,0.0,0.0
last6_R_13_std,0.0,0.0
last6_R_13_sum,0.0,0.0
last6_D_73_std,0.0,0.0
last6_D_73_min,0.0,0.0
last6_D_73_mean,0.0,0.0
last6_D_135_sum,0.0,0.0
last6_D_136_mean,0.0,0.0
last6_D_136_min,0.0,0.0
last6_D_136_std,0.0,0.0
last6_D_136_sum,0.0,0.0
last6_D_137_max,0.0,0.0
last6_D_137_mean,0.0,0.0
last6_D_137_min,0.0,0.0
last6_D_137_std,0.0,0.0
last6_D_137_sum,0.0,0.0
last6_D_138_max,0.0,0.0
last6_D_138_mean,0.0,0.0
last6_D_138_min,0.0,0.0
last6_D_138_std,0.0,0.0
last6_D_138_sum,0.0,0.0
last6_D_139_mean,0.0,0.0
last6_D_139_min,0.0,0.0
last6_D_139_std,0.0,0.0
last6_D_139_sum,0.0,0.0
last6_D_140_max,0.0,0.0
last6_D_140_mean,0.0,0.0
last6_D_140_min,0.0,0.0
last6_D_136_max,0.0,0.0
last6_D_135_std,0.0,0.0
last6_D_140_sum,0.0,0.0
last6_D_135_min,0.0,0.0
last6_D_123_sum,0.0,0.0
D_88_min,0.0,0.0
D_88_mean,0.0,0.0
D_88_max,0.0,0.0
last6_D_125_max,0.0,0.0
last6_D_125_min,0.0,0.0
last6_D_127_max,0.0,0.0
last6_D_127_min,0.0,0.0
last6_D_127_std,0.0,0.0
last6_D_129_std,0.0,0.0
last6_D_130_std,0.0,0.0
last6_D_131_max,0.0,0.0
last6_D_131_std,0.0,0.0
last6_D_131_sum,0.0,0.0
last6_D_132_sum,0.0,0.0
last6_D_134_max,0.0,0.0
last6_D_134_min,0.0,0.0
last6_D_134_std,0.0,0.0
last6_D_134_sum,0.0,0.0
last6_D_135_max,0.0,0.0
last6_D_135_mean,0.0,0.0
last6_D_140_std,0.0,0.0
last6_D_143_max,0.0,0.0
last6_D_73_max,0.0,0.0
D_83_min,0.0,0.0
D_83_max,0.0,0.0
D_83_last,0.0,0.0
D_82_sum,0.0,0.0
D_81_sum,0.0,0.0
last6_D_51_min,0.0,0.0
D_81_min,0.0,0.0
D_81_mean,0.0,0.0
D_81_max,0.0,0.0
last6_D_54_max,0.0,0.0
last6_D_54_mean,0.0,0.0
last6_D_54_min,0.0,0.0
last6_D_54_sum,0.0,0.0
D_81_last,0.0,0.0
D_78_min,0.0,0.0
last6_D_65_min,0.0,0.0
last6_D_69_max,0.0,0.0
last6_D_69_min,0.0,0.0
last6_D_69_sum,0.0,0.0
last6_D_72_min,0.0,0.0
last6_D_72_std,0.0,0.0
last6_D_72_sum,0.0,0.0
D_83_mean,0.0,0.0
D_83_std,0.0,0.0
last6_D_143_mean,0.0,0.0
D_83_sum,0.0,0.0
last6_D_143_std,0.0,0.0
last6_D_143_sum,0.0,0.0
last6_D_144_max,0.0,0.0
last6_D_144_mean,0.0,0.0
last6_D_144_std,0.0,0.0
last6_D_145_min,0.0,0.0
D_88_last,0.0,0.0
D_87_sum,0.0,0.0
D_87_std,0.0,0.0
D_87_min,0.0,0.0
D_87_mean,0.0,0.0
D_87_max,0.0,0.0
D_87_last,0.0,0.0
D_86_sum,0.0,0.0
D_86_std,0.0,0.0
D_86_min,0.0,0.0
D_86_mean,0.0,0.0
D_86_max,0.0,0.0
D_86_last,0.0,0.0
D_84_min,0.0,0.0
D_84_last,0.0,0.0
diff_B_42_max,0.0,0.0
last3_diff_R_8_min,0.0,0.0
last3_diff_R_8_mean,0.0,0.0
last3_diff_D_136_max,0.0,0.0
last3_diff_D_134_max,0.0,0.0
last3_diff_D_134_mean,0.0,0.0
last3_diff_D_134_min,0.0,0.0
last3_diff_D_134_std,0.0,0.0
last3_diff_D_134_sum,0.0,0.0
last3_diff_D_135_max,0.0,0.0
last3_diff_D_135_mean,0.0,0.0
last3_diff_D_135_min,0.0,0.0
last3_diff_D_135_std,0.0,0.0
last3_diff_D_135_sum,0.0,0.0
last3_diff_D_136_mean,0.0,0.0
last3_diff_D_54_min,0.0,0.0
last3_diff_D_136_min,0.0,0.0
last3_diff_D_136_std,0.0,0.0
last3_diff_D_136_sum,0.0,0.0
last3_diff_D_137_max,0.0,0.0
last3_diff_D_137_mean,0.0,0.0
last3_diff_D_137_min,0.0,0.0
last3_diff_D_137_std,0.0,0.0
last3_diff_D_137_sum,0.0,0.0
last3_diff_D_138_max,0.0,0.0
last3_diff_D_138_mean,0.0,0.0
last3_diff_D_133_std,0.0,0.0
last3_diff_D_133_min,0.0,0.0
last3_diff_D_132_sum,0.0,0.0
last3_diff_D_131_sum,0.0,0.0
last3_diff_D_127_max,0.0,0.0
last3_diff_D_127_mean,0.0,0.0
last3_diff_D_127_min,0.0,0.0
last3_diff_D_127_std,0.0,0.0
last3_diff_D_127_sum,0.0,0.0
last3_diff_D_128_max,0.0,0.0
last3_diff_D_128_mean,0.0,0.0
last3_diff_D_128_sum,0.0,0.0
last3_diff_D_129_max,0.0,0.0
last3_diff_D_129_mean,0.0,0.0
last3_diff_D_129_min,0.0,0.0
last3_diff_D_129_std,0.0,0.0
last3_diff_D_129_sum,0.0,0.0
last3_diff_D_130_max,0.0,0.0
last3_diff_D_130_mean,0.0,0.0
last3_diff_D_130_min,0.0,0.0
last3_diff_D_130_std,0.0,0.0
last3_diff_D_130_sum,0.0,0.0
last3_diff_D_131_max,0.0,0.0
last3_diff_D_131_mean,0.0,0.0
last3_diff_D_131_min,0.0,0.0
last3_diff_D_138_min,0.0,0.0
last3_diff_D_138_std,0.0,0.0
last3_diff_D_138_sum,0.0,0.0
last3_diff_D_145_mean,0.0,0.0
last3_diff_D_145_sum,0.0,0.0
R_20_last,0.0,0.0
R_1_min,0.0,0.0
R_19_sum,0.0,0.0
R_19_std,0.0,0.0
R_19_min,0.0,0.0
last3_diff_D_42_sum,0.0,0.0
R_19_mean,0.0,0.0
R_19_max,0.0,0.0
R_19_last,0.0,0.0
R_18_sum,0.0,0.0
R_18_std,0.0,0.0
R_18_min,0.0,0.0
R_18_mean,0.0,0.0
R_18_max,0.0,0.0
R_18_last,0.0,0.0
R_17_sum,0.0,0.0
R_17_std,0.0,0.0
R_17_min,0.0,0.0
R_17_mean,0.0,0.0
last3_diff_D_54_max,0.0,0.0
last3_diff_D_145_min,0.0,0.0
last3_diff_D_145_max,0.0,0.0
last3_diff_D_139_max,0.0,0.0
last3_diff_D_144_sum,0.0,0.0
last3_diff_D_139_mean,0.0,0.0
last3_diff_D_139_min,0.0,0.0
last3_diff_D_139_std,0.0,0.0
last3_diff_D_139_sum,0.0,0.0
last3_diff_D_140_max,0.0,0.0
last3_diff_D_140_mean,0.0,0.0
last3_diff_D_140_min,0.0,0.0
last3_diff_D_140_std,0.0,0.0
last3_diff_D_140_sum,0.0,0.0
last3_diff_D_141_max,0.0,0.0
last3_diff_D_141_mean,0.0,0.0
last3_diff_D_141_sum,0.0,0.0
last3_diff_D_143_max,0.0,0.0
last3_diff_D_143_mean,0.0,0.0
last3_diff_D_143_min,0.0,0.0
last3_diff_D_143_std,0.0,0.0
last3_diff_D_143_sum,0.0,0.0
last3_diff_D_144_max,0.0,0.0
last3_diff_D_144_mean,0.0,0.0
last3_diff_D_144_min,0.0,0.0
last3_diff_D_144_std,0.0,0.0
